datetimeisoformat,ODO_sta,ODO_par1,ODO_par2,ODO_temp,ODO11_sta,ODO11_par1,ODO11_par2,ODO11_temp,PH_sta,PH_par1,PH_par2,PH_temp,C4E_sta,C4E_par1,C4E_par2,C4E_par3,C4E_temp,TUR_sta,TUR_par1,TUR_par2,TUR_par3,TUR_temp
2022-06-01T21:25:23.652283+00:00,0x20,106.913,9.77,19.85,0x20,105.62,9.867,18.78,0x20,8.498,305.354,19.47,0x20,179.408,0.096,90.565,19.44,0x20,10.145,10.145,17.93,19.5
2022-06-01T21:26:22.450946+00:00,0x20,106.922,9.766,19.87,0x20,105.603,9.861,18.81,0x20,8.498,305.351,19.49,0x20,179.28,0.096,90.5,19.49,0x20,9.813,9.813,17.61,19.51
2022-06-01T21:27:21.569691+00:00,0x20,106.918,9.783,19.79,0x20,105.581,9.858,18.81,0x20,8.498,305.387,19.39,0x20,179.858,0.096,90.792,19.33,0x20,9.839,9.839,17.71,19.49
2022-06-01T21:28:21.837837+00:00,0x20,107.015,9.83,19.6,0x20,105.557,9.855,18.82,0x20,8.499,305.448,19.31,0x20,180.114,0.097,90.922,19.26,0x20,10.278,10.278,18.66,19.37
2022-06-01T21:29:20.611856+00:00,0x20,106.852,9.759,19.88,0x20,105.535,9.849,18.84,0x20,8.497,305.498,19.52,0x20,179.289,0.096,90.505,19.49,0x20,10.296,10.296,18.63,19.5
2022-06-01T21:30:21.014929+00:00,0x20,106.856,9.756,19.9,0x20,105.499,9.846,18.83,0x20,8.495,305.54,19.55,0x20,179.266,0.096,90.493,19.5,0x20,9.887,9.887,17.75,19.55
2022-06-01T21:31:20.450265+00:00,0x20,106.828,9.755,19.89,0x20,105.445,9.834,18.87,0x20,8.495,305.57,19.54,0x20,179.253,0.096,90.487,19.52,0x20,8.989,8.989,16.51,19.56
2022-06-01T21:32:20.805280+00:00,0x20,106.79,9.75,19.89,0x20,105.418,9.83,18.87,0x20,8.494,305.579,19.55,0x20,179.256,0.096,90.488,19.52,0x20,8.673,8.673,15.78,19.56
2022-06-01T21:33:19.651985+00:00,0x20,106.784,9.754,19.87,0x20,105.359,9.825,18.87,0x20,8.493,305.59,19.52,0x20,179.369,0.096,90.545,19.5,0x20,8.026,8.026,14.55,19.55
2022-06-01T21:34:18.433983+00:00,0x20,106.761,9.752,19.87,0x20,105.32,9.821,18.87,0x20,8.493,305.577,19.52,0x20,179.375,0.096,90.548,19.5,0x20,8.639,8.639,15.5,19.54
2022-06-01T21:35:17.500071+00:00,0x20,106.764,9.762,19.82,0x20,105.278,9.814,18.89,0x20,8.493,305.575,19.5,0x20,179.444,0.096,90.583,19.47,0x20,8.807,8.807,15.77,19.53
2022-06-01T21:36:17.890737+00:00,0x20,106.72,9.76,19.82,0x20,105.266,9.812,18.89,0x20,8.493,305.541,19.48,0x20,179.61,0.096,90.667,19.41,0x20,9.369,9.369,16.56,19.5
2022-06-01T21:37:17.519292+00:00,0x20,106.742,9.759,19.83,0x20,105.247,9.81,18.89,0x20,8.493,305.531,19.5,0x20,179.463,0.096,90.593,19.47,0x20,9.528,9.528,16.74,19.5
2022-06-01T21:38:16.624118+00:00,0x20,106.763,9.765,19.81,0x20,105.232,9.809,18.89,0x20,8.492,305.51,19.49,0x20,179.641,0.096,90.683,19.44,0x20,9.284,9.284,16.2,19.5
2022-06-01T21:39:16.637392+00:00,0x20,106.695,9.748,19.86,0x20,105.182,9.805,18.89,0x20,8.492,305.507,19.51,0x20,179.466,0.096,90.595,19.49,0x20,9.493,9.493,16.61,19.52
2022-06-01T21:40:16.844008+00:00,0x20,106.679,9.76,19.79,0x20,105.163,9.803,18.89,0x20,8.492,305.5,19.47,0x20,179.801,0.096,90.763,19.4,0x20,10.232,10.232,17.8,19.5
2022-06-01T21:41:15.661651+00:00,0x20,106.647,9.749,19.83,0x20,105.144,9.802,18.89,0x20,8.492,305.525,19.5,0x20,179.537,0.096,90.63,19.47,0x20,10.976,10.976,19.04,19.5
2022-06-01T21:42:14.458620+00:00,0x20,106.603,9.737,19.87,0x20,105.143,9.801,18.89,0x20,8.492,305.537,19.5,0x20,179.509,0.096,90.616,19.48,0x20,11.668,11.668,20.19,19.53
2022-06-01T21:43:13.514751+00:00,0x20,106.594,9.736,19.88,0x20,105.181,9.805,18.89,0x20,8.492,305.523,19.52,0x20,179.517,0.096,90.62,19.48,0x20,11.979,11.979,21.03,19.54
2022-06-01T21:44:13.832520+00:00,0x20,106.574,9.731,19.89,0x20,105.153,9.802,18.89,0x20,8.491,305.572,19.55,0x20,179.45,0.096,90.586,19.51,0x20,11.248,11.248,19.91,19.56
2022-06-01T21:45:12.850626+00:00,0x20,106.537,9.731,19.88,0x20,105.129,9.799,18.89,0x20,8.491,305.591,19.53,0x20,179.579,0.096,90.651,19.49,0x20,11.008,11.008,19.42,19.56
2022-06-01T21:46:11.708785+00:00,0x20,106.547,9.747,19.8,0x20,105.115,9.799,18.89,0x20,8.49,305.644,19.48,0x20,179.849,0.096,90.788,19.43,0x20,10.432,10.432,18.47,19.5
2022-06-01T21:47:10.847904+00:00,0x20,106.495,9.743,19.8,0x20,105.094,9.797,18.89,0x20,8.49,305.676,19.47,0x20,179.816,0.096,90.771,19.44,0x20,10.263,10.263,18.18,19.49
2022-06-01T21:48:11.132432+00:00,0x20,106.437,9.737,19.8,0x20,105.07,9.793,18.89,0x20,8.489,305.708,19.46,0x20,179.975,0.096,90.851,19.4,0x20,10.09,10.09,17.75,19.5
2022-06-01T21:49:11.723802+00:00,0x20,106.379,9.729,19.81,0x20,105.085,9.795,18.89,0x20,8.489,305.706,19.48,0x20,179.821,0.096,90.774,19.44,0x20,10.018,10.018,17.69,19.5
2022-06-01T21:50:10.858394+00:00,0x20,106.365,9.729,19.81,0x20,105.094,9.796,18.89,0x20,8.489,305.748,19.47,0x20,179.943,0.096,90.835,19.4,0x20,9.507,9.507,17.11,19.49
2022-06-01T21:51:11.216336+00:00,0x20,106.372,9.745,19.73,0x20,105.087,9.795,18.89,0x20,8.489,305.743,19.4,0x20,180.083,0.097,90.906,19.34,0x20,8.882,8.882,16.1,19.45
2022-06-01T21:52:11.834599+00:00,0x20,106.411,9.753,19.71,0x20,105.086,9.796,18.89,0x20,8.489,305.778,19.38,0x20,179.94,0.096,90.834,19.36,0x20,8.369,8.369,15.29,19.4
2022-06-01T21:53:10.869131+00:00,0x20,106.373,9.74,19.75,0x20,105.036,9.791,18.89,0x20,8.488,305.848,19.4,0x20,179.835,0.096,90.781,19.37,0x20,8.181,8.181,14.84,19.43
2022-06-01T21:54:11.235209+00:00,0x20,106.407,9.754,19.7,0x20,105.026,9.79,18.89,0x20,8.489,305.868,19.37,0x20,179.935,0.096,90.831,19.33,0x20,7.916,7.916,14.34,19.41
2022-06-01T21:55:11.755478+00:00,0x20,106.375,9.739,19.76,0x20,105.03,9.791,18.89,0x20,8.49,305.881,19.41,0x20,179.691,0.096,90.708,19.38,0x20,7.947,7.947,14.48,19.43
2022-06-01T21:56:10.762862+00:00,0x20,106.395,9.74,19.77,0x20,104.987,9.787,18.89,0x20,8.49,305.881,19.42,0x20,179.669,0.096,90.697,19.38,0x20,7.962,7.962,14.59,19.43
2022-06-01T21:57:11.224281+00:00,0x20,106.395,9.736,19.78,0x20,104.97,9.786,18.89,0x20,8.49,305.895,19.44,0x20,179.597,0.096,90.66,19.4,0x20,8.133,8.133,14.87,19.46
2022-06-01T21:58:10.472095+00:00,0x20,106.414,9.736,19.79,0x20,104.948,9.784,18.89,0x20,8.49,305.925,19.45,0x20,179.594,0.096,90.659,19.4,0x20,8.215,8.215,15.13,19.48
2022-06-01T21:59:10.730121+00:00,0x20,106.375,9.722,19.85,0x20,104.93,9.783,18.88,0x20,8.49,305.967,19.49,0x20,179.317,0.096,90.519,19.47,0x20,8.106,8.106,14.82,19.5
2022-06-01T22:00:09.847795+00:00,0x20,106.396,9.737,19.78,0x20,104.906,9.783,18.87,0x20,8.49,305.992,19.44,0x20,179.623,0.096,90.674,19.4,0x20,8.08,8.08,14.78,19.48
2022-06-01T22:01:10.079783+00:00,0x20,106.421,9.751,19.72,0x20,104.888,9.781,18.87,0x20,8.491,306.031,19.39,0x20,179.845,0.096,90.786,19.36,0x20,8.323,8.323,15.05,19.42
2022-06-01T22:02:08.520108+00:00,0x20,106.369,9.749,19.71,0x20,104.838,9.776,18.87,0x20,8.491,306.05,19.37,0x20,180.019,0.096,90.874,19.31,0x20,8.087,8.087,14.55,19.41
2022-06-01T22:03:07.942779+00:00,0x20,106.306,9.729,19.78,0x20,104.827,9.776,18.87,0x20,8.491,306.061,19.43,0x20,179.737,0.096,90.731,19.39,0x20,8.001,8.001,14.41,19.44
2022-06-01T22:04:09.222702+00:00,0x20,106.301,9.741,19.71,0x20,104.822,9.775,18.87,0x20,8.492,306.096,19.39,0x20,179.841,0.096,90.784,19.35,0x20,8.003,8.003,14.43,19.42
2022-06-01T22:05:07.669480+00:00,0x20,106.344,9.766,19.61,0x20,104.799,9.773,18.87,0x20,8.492,306.154,19.3,0x20,180.196,0.097,90.963,19.25,0x20,7.912,7.912,14.26,19.37
2022-06-01T22:06:07.982974+00:00,0x20,106.372,9.774,19.58,0x20,104.802,9.774,18.87,0x20,8.492,306.207,19.27,0x20,180.275,0.097,91.003,19.21,0x20,7.968,7.968,14.39,19.32
2022-06-01T22:07:09.449328+00:00,0x20,106.354,9.758,19.66,0x20,104.783,9.772,18.87,0x20,8.493,306.213,19.3,0x20,179.956,0.096,90.842,19.27,0x20,7.954,7.954,14.45,19.34
2022-06-01T22:08:07.569089+00:00,0x20,106.424,9.784,19.56,0x20,104.784,9.775,18.86,0x20,8.494,306.231,19.25,0x20,180.226,0.097,90.978,19.18,0x20,7.903,7.903,14.49,19.31
2022-06-01T22:09:06.433478+00:00,0x20,106.467,9.788,19.56,0x20,104.8,9.777,18.85,0x20,8.495,306.243,19.25,0x20,180.171,0.097,90.951,19.18,0x20,7.937,7.937,14.73,19.27
2022-06-01T22:10:05.550904+00:00,0x20,106.461,9.764,19.67,0x20,104.826,9.783,18.84,0x20,8.496,306.26,19.33,0x20,179.69,0.096,90.708,19.3,0x20,7.914,7.914,14.62,19.34
2022-06-01T22:11:06.119671+00:00,0x20,106.509,9.773,19.65,0x20,104.813,9.783,18.83,0x20,8.497,306.266,19.28,0x20,179.82,0.096,90.773,19.25,0x20,7.601,7.601,14.07,19.34
2022-06-01T22:12:06.822197+00:00,0x20,106.527,9.766,19.7,0x20,104.839,9.787,18.82,0x20,8.497,306.226,19.36,0x20,179.588,0.096,90.656,19.31,0x20,8.033,8.033,14.79,19.37
2022-06-01T22:13:05.660750+00:00,0x20,106.532,9.767,19.69,0x20,104.86,9.79,18.81,0x20,8.498,306.203,19.36,0x20,179.563,0.096,90.644,19.31,0x20,9.088,9.088,16.5,19.38
2022-06-01T22:14:04.551309+00:00,0x20,106.583,9.772,19.69,0x20,104.875,9.79,18.82,0x20,8.498,306.184,19.36,0x20,179.534,0.096,90.629,19.33,0x20,9.705,9.705,17.44,19.39
2022-06-01T22:15:03.868742+00:00,0x20,106.554,9.751,19.78,0x20,104.922,9.793,18.83,0x20,8.497,306.162,19.43,0x20,179.33,0.096,90.526,19.4,0x20,9.814,9.814,17.71,19.44
2022-06-01T22:16:02.790525+00:00,0x20,106.519,9.739,19.83,0x20,104.95,9.797,18.82,0x20,8.497,306.112,19.49,0x20,179.155,0.096,90.437,19.47,0x20,9.842,9.842,17.73,19.48
2022-06-01T22:17:01.548091+00:00,0x20,106.45,9.727,19.86,0x20,104.957,9.798,18.82,0x20,8.496,306.105,19.51,0x20,179.123,0.096,90.421,19.5,0x20,9.968,9.968,17.62,19.5
2022-06-01T22:18:00.605058+00:00,0x20,106.433,9.731,19.83,0x20,104.968,9.8,18.81,0x20,8.495,306.072,19.49,0x20,179.297,0.096,90.509,19.47,0x20,10.384,10.384,18.07,19.5
2022-06-01T22:19:00.911140+00:00,0x20,106.396,9.734,19.79,0x20,104.984,9.802,18.81,0x20,8.494,306.09,19.46,0x20,179.649,0.096,90.687,19.4,0x20,10.45,10.45,17.97,19.49
2022-06-01T22:20:01.514877+00:00,0x20,106.33,9.729,19.79,0x20,105.017,9.806,18.81,0x20,8.493,306.077,19.46,0x20,179.713,0.096,90.719,19.39,0x20,10.383,10.383,17.76,19.49
2022-06-01T22:21:00.617526+00:00,0x20,106.301,9.727,19.79,0x20,105.067,9.812,18.8,0x20,8.492,306.067,19.46,0x20,179.783,0.096,90.754,19.4,0x20,10.472,10.472,18,19.48
2022-06-01T22:22:00.964653+00:00,0x20,106.205,9.701,19.87,0x20,105.096,9.814,18.81,0x20,8.491,306.07,19.52,0x20,179.454,0.096,90.588,19.49,0x20,10.72,10.72,18.39,19.51
2022-06-01T22:23:01.529487+00:00,0x20,106.191,9.704,19.85,0x20,105.105,9.815,18.8,0x20,8.49,306.063,19.5,0x20,179.573,0.096,90.648,19.47,0x20,10.363,10.363,18.17,19.52
2022-06-01T22:24:00.494801+00:00,0x20,106.165,9.713,19.8,0x20,105.079,9.814,18.8,0x20,8.49,306.05,19.47,0x20,179.812,0.096,90.769,19.41,0x20,9.935,9.935,17.64,19.5
2022-06-01T22:24:59.627843+00:00,0x20,106.115,9.711,19.78,0x20,105.084,9.817,18.79,0x20,8.49,306.018,19.45,0x20,179.852,0.096,90.79,19.41,0x20,10.03,10.03,17.72,19.48
2022-06-01T22:25:59.969659+00:00,0x20,106.059,9.707,19.78,0x20,105.11,9.82,18.78,0x20,8.49,306.029,19.44,0x20,179.814,0.096,90.77,19.41,0x20,10.562,10.562,18.43,19.48
2022-06-01T22:27:00.547507+00:00,0x20,106.04,9.708,19.76,0x20,105.152,9.824,18.78,0x20,8.491,306.002,19.43,0x20,179.892,0.096,90.809,19.38,0x20,10.358,10.358,18.37,19.46
2022-06-01T22:27:59.398510+00:00,0x20,106.044,9.708,19.76,0x20,105.184,9.827,18.78,0x20,8.491,306.008,19.43,0x20,179.942,0.096,90.835,19.37,0x20,9.875,9.875,17.71,19.45
2022-06-01T22:28:59.836505+00:00,0x20,106.033,9.705,19.78,0x20,105.189,9.828,18.78,0x20,8.492,305.964,19.44,0x20,179.767,0.096,90.746,19.41,0x20,9.628,9.628,17.29,19.46
2022-06-01T22:29:58.514364+00:00,0x20,106.062,9.708,19.77,0x20,105.177,9.827,18.78,0x20,8.493,305.931,19.44,0x20,179.76,0.096,90.743,19.41,0x20,9.879,9.879,17.81,19.46
2022-06-01T22:30:57.495028+00:00,0x20,106.055,9.718,19.72,0x20,105.189,9.827,18.78,0x20,8.493,305.894,19.41,0x20,179.861,0.096,90.794,19.38,0x20,10.278,10.278,18.43,19.44
2022-06-01T22:31:57.742247+00:00,0x20,106.037,9.718,19.71,0x20,105.202,9.829,18.78,0x20,8.494,305.88,19.4,0x20,179.928,0.096,90.828,19.36,0x20,10.69,10.69,19.3,19.42
2022-06-01T22:32:56.479785+00:00,0x20,106.05,9.72,19.71,0x20,105.191,9.827,18.79,0x20,8.495,305.846,19.4,0x20,179.96,0.096,90.844,19.36,0x20,10.735,10.735,19.12,19.41
2022-06-01T22:33:55.509852+00:00,0x20,106.077,9.724,19.7,0x20,105.219,9.83,18.78,0x20,8.496,305.804,19.39,0x20,180.006,0.096,90.867,19.35,0x20,11.127,11.127,19.56,19.4
2022-06-01T22:34:55.858813+00:00,0x20,106.102,9.726,19.7,0x20,105.197,9.828,18.78,0x20,8.497,305.759,19.39,0x20,179.999,0.096,90.863,19.35,0x20,11.338,11.338,19.99,19.39
2022-06-01T22:35:54.587984+00:00,0x20,106.168,9.734,19.69,0x20,105.185,9.827,18.78,0x20,8.497,305.724,19.38,0x20,180.075,0.097,90.902,19.34,0x20,10.851,10.851,19.36,19.39
2022-06-01T22:36:53.435956+00:00,0x20,106.19,9.731,19.71,0x20,105.195,9.828,18.78,0x20,8.498,305.703,19.39,0x20,180.017,0.096,90.873,19.36,0x20,11.47,11.47,20.32,19.41
2022-06-01T22:37:52.579794+00:00,0x20,106.212,9.741,19.68,0x20,105.183,9.827,18.78,0x20,8.499,305.672,19.37,0x20,180.153,0.097,90.941,19.32,0x20,11.889,11.889,20.95,19.38
2022-06-01T22:38:52.965807+00:00,0x20,106.238,9.744,19.67,0x20,105.192,9.827,18.78,0x20,8.499,305.645,19.36,0x20,180.287,0.097,91.009,19.3,0x20,12.591,12.591,22.2,19.38
2022-06-01T22:39:53.615253+00:00,0x20,106.254,9.747,19.66,0x20,105.237,9.832,18.78,0x20,8.5,305.615,19.34,0x20,180.304,0.097,91.017,19.29,0x20,13.263,13.263,23.26,19.37
2022-06-01T22:40:52.613630+00:00,0x20,106.298,9.754,19.65,0x20,105.245,9.832,18.78,0x20,8.5,305.602,19.33,0x20,180.308,0.097,91.02,19.29,0x20,13.134,13.134,23.07,19.35
2022-06-01T22:41:52.926360+00:00,0x20,106.337,9.759,19.64,0x20,105.255,9.833,18.78,0x20,8.501,305.591,19.33,0x20,180.289,0.097,91.01,19.29,0x20,12.067,12.067,21.34,19.34
2022-06-01T22:42:53.546622+00:00,0x20,106.35,9.76,19.65,0x20,105.276,9.835,18.78,0x20,8.502,305.559,19.33,0x20,180.23,0.097,90.98,19.29,0x20,11.456,11.456,20.32,19.33
2022-06-01T22:43:53.690391+00:00,0x20,106.357,9.759,19.65,0x20,105.307,9.837,18.79,0x20,8.502,305.553,19.33,0x20,180.178,0.097,90.954,19.3,0x20,10.827,10.827,19.3,19.34
2022-06-01T22:44:52.745246+00:00,0x20,106.367,9.758,19.66,0x20,105.336,9.84,18.79,0x20,8.502,305.561,19.34,0x20,180.197,0.097,90.963,19.28,0x20,10.409,10.409,18.55,19.37
2022-06-01T22:45:51.769083+00:00,0x20,106.351,9.755,19.67,0x20,105.368,9.843,18.79,0x20,8.502,305.555,19.35,0x20,180.183,0.097,90.956,19.29,0x20,10.465,10.465,18.42,19.37
2022-06-01T22:46:50.741509+00:00,0x20,106.349,9.755,19.67,0x20,105.376,9.844,18.79,0x20,8.502,305.554,19.35,0x20,180.209,0.097,90.969,19.28,0x20,9.999,9.999,17.94,19.37
2022-06-01T22:47:49.594337+00:00,0x20,106.361,0,19.67,0x20,0,9.844,18.79,0x20,8.502,305.539,19.35,0x20,180.174,0.097,90.952,19.28,0x20,9.636,9.636,17.39,19.37
2022-06-01T22:48:48.630433+00:00,0x20,106.339,9.756,19.66,0x20,105.373,9.843,18.79,0x20,8.502,305.537,19.34,0x20,180.129,0.097,90.929,19.29,0x20,8.923,8.923,16.23,19.36
2022-06-01T22:49:49.224405+00:00,0x20,106.322,9.754,19.66,0x20,105.33,9.84,18.79,0x20,8.503,305.532,19.34,0x20,180.135,0.097,90.932,19.29,0x20,8.268,8.268,15.09,19.36
2022-06-01T22:50:49.871266+00:00,0x20,106.323,9.753,19.67,0x20,105.301,9.838,18.78,0x20,8.503,305.536,19.35,0x20,180.142,0.097,90.936,19.29,0x20,8.067,8.067,14.82,19.37
2022-06-01T22:51:48.753849+00:00,0x20,106.3,9.752,19.66,0x20,105.257,9.832,18.79,0x20,8.503,305.528,19.34,0x20,180.168,0.097,90.949,19.29,0x20,8.152,8.152,15.05,19.37
2022-06-01T22:52:47.582931+00:00,0x20,106.291,9.751,19.66,0x20,105.255,9.833,18.79,0x20,8.503,305.552,19.34,0x20,180.22,0.097,90.975,19.28,0x20,8.118,8.118,14.95,19.37
2022-06-01T22:53:46.688825+00:00,0x20,106.278,9.749,19.67,0x20,105.241,9.831,18.79,0x20,8.502,305.545,19.35,0x20,180.25,0.097,90.99,19.29,0x20,8.754,8.754,16.1,19.37
2022-06-01T22:54:47.006948+00:00,0x20,106.267,9.75,19.66,0x20,105.237,9.831,18.79,0x20,8.503,305.551,19.34,0x20,180.25,0.097,90.99,19.29,0x20,9.917,9.917,17.78,19.36
2022-06-01T22:55:47.667861+00:00,0x20,106.255,9.747,19.67,0x20,105.205,9.829,18.78,0x20,8.503,305.548,19.35,0x20,180.239,0.097,90.985,19.29,0x20,10.029,10.029,18.18,19.36
2022-06-01T22:56:46.633568+00:00,0x20,106.241,9.747,19.66,0x20,105.175,9.825,18.79,0x20,8.503,305.543,19.34,0x20,180.236,0.097,90.983,19.28,0x20,10.144,10.144,18.14,19.36
2022-06-01T22:57:45.485824+00:00,0x20,106.239,9.748,19.66,0x20,105.172,9.826,18.78,0x20,8.503,305.541,19.34,0x20,180.216,0.097,90.973,19.29,0x20,10.045,10.045,17.8,19.35
2022-06-01T22:58:44.552895+00:00,0x20,106.264,9.751,19.65,0x20,105.174,9.826,18.78,0x20,8.503,305.531,19.33,0x20,180.182,0.097,90.956,19.29,0x20,0,10.079,17.78,19.34
2022-06-01T22:59:43.485958+00:00,0x20,106.256,9.75,19.65,0x20,105.157,9.824,18.79,0x20,8.502,305.526,19.33,0x20,180.166,0.097,90.948,19.29,0x20,9.78,9.78,17.4,19.34
2022-06-01T23:00:42.447086+00:00,0x20,106.244,9.75,19.65,0x20,105.131,9.821,18.79,0x20,8.503,305.499,19.33,0x20,180.161,0.097,90.945,19.3,0x20,9.595,9.595,17.01,19.33
2022-06-01T23:01:41.554929+00:00,0x20,106.257,9.751,19.65,0x20,105.136,9.821,18.79,0x20,8.502,305.516,19.32,0x20,180.166,0.097,90.948,19.29,0x20,9.357,9.357,16.34,19.33
2022-06-01T23:02:41.848580+00:00,0x20,106.264,9.752,19.64,0x20,105.122,9.819,18.79,0x20,8.502,305.527,19.32,0x20,180.171,0.097,90.95,19.29,0x20,9.226,9.226,16.33,19.33
2022-06-01T23:03:40.970229+00:00,0x20,106.251,9.75,19.65,0x20,105.076,9.814,18.8,0x20,8.502,305.527,19.32,0x20,180.107,0.097,90.918,19.3,0x20,8.721,8.721,15.67,19.33
2022-06-01T23:04:41.737332+00:00,0x20,106.252,9.752,19.64,0x20,105.032,9.808,18.81,0x20,8.503,305.508,19.31,0x20,180.205,0.097,90.967,19.28,0x20,7.75,7.75,14.32,19.33
2022-06-01T23:05:41.005099+00:00,0x20,106.239,9.756,19.61,0x20,105.04,9.808,18.81,0x20,8.503,305.502,19.31,0x20,180.185,0.097,90.957,19.28,0x20,7.401,7.401,13.75,19.32
2022-06-01T23:06:40.568993+00:00,0x20,106.237,9.755,19.62,0x20,105.062,9.811,18.81,0x20,8.504,305.482,19.31,0x20,180.202,0.097,90.966,19.28,0x20,6.985,6.985,13.01,19.33
2022-06-01T23:07:39.664734+00:00,0x20,106.222,9.759,19.59,0x20,105.059,9.809,18.81,0x20,8.504,305.466,19.29,0x20,180.25,0.097,90.99,19.27,0x20,7.136,7.136,13.26,19.32
2022-06-01T23:08:39.949902+00:00,0x20,106.197,9.757,19.59,0x20,105.042,9.808,18.81,0x20,8.505,305.468,19.29,0x20,180.322,0.097,91.027,19.25,0x20,7.078,7.078,13.31,19.31
2022-06-01T23:09:40.599713+00:00,0x20,106.173,9.753,19.6,0x20,105.058,9.809,18.81,0x20,8.505,305.49,19.3,0x20,180.24,0.097,90.985,19.27,0x20,7.009,7.009,13.07,19.31
2022-06-01T23:10:39.381436+00:00,0x20,106.158,9.753,19.59,0x20,105.096,9.813,18.81,0x20,8.506,305.489,19.29,0x20,180.275,0.097,91.003,19.25,0x20,6.998,6.998,13.07,19.32
2022-06-01T23:11:38.416516+00:00,0x20,106.149,9.752,19.59,0x20,105.071,9.81,18.81,0x20,8.506,305.479,19.29,0x20,180.235,0.097,90.983,19.26,0x20,7.088,7.088,13.39,19.31
2022-06-01T23:12:38.742916+00:00,0x20,106.114,9.746,19.61,0x20,105.079,9.811,18.81,0x20,8.506,305.462,19.3,0x20,180.179,0.097,90.954,19.27,0x20,7.045,7.045,13.05,19.32
2022-06-01T23:13:37.583366+00:00,0x20,106.124,9.751,19.59,0x20,105.102,9.813,18.81,0x20,8.507,305.474,19.28,0x20,180.229,0.097,90.979,19.25,0x20,6.893,6.893,12.74,19.31
2022-06-01T23:14:36.432888+00:00,0x20,106.118,9.751,19.58,0x20,105.131,9.815,18.82,0x20,8.507,305.482,19.28,0x20,180.21,0.097,90.97,19.25,0x20,6.836,6.836,12.58,19.3
2022-06-01T23:15:35.477790+00:00,0x20,106.133,9.754,19.58,0x20,105.125,9.813,18.82,0x20,8.507,305.468,19.28,0x20,180.201,0.097,90.965,19.24,0x20,7.4,7.4,13.38,19.28
2022-06-01T23:16:35.817191+00:00,0x20,106.142,9.756,19.57,0x20,105.106,9.811,18.83,0x20,8.507,305.49,19.28,0x20,180.187,0.097,90.958,19.24,0x20,7.99,7.99,14.49,19.27
2022-06-01T23:17:35.243638+00:00,0x20,106.149,9.757,19.57,0x20,105.096,9.808,18.84,0x20,8.507,305.511,19.27,0x20,180.199,0.097,90.964,19.24,0x20,8.008,8.008,14.8,19.27
2022-06-01T23:18:35.839889+00:00,0x20,106.16,9.757,19.57,0x20,105.093,9.808,18.83,0x20,8.507,305.522,19.28,0x20,180.176,0.097,90.953,19.24,0x20,8.324,8.324,15.46,19.27
2022-06-01T23:19:34.672481+00:00,0x20,106.188,9.761,19.57,0x20,105.045,9.804,18.83,0x20,8.507,305.513,19.27,0x20,180.235,0.097,90.983,19.23,0x20,8.95,8.95,16.36,19.27
2022-06-01T23:20:33.399324+00:00,0x20,106.199,9.762,19.56,0x20,105.014,9.801,18.83,0x20,8.507,305.523,19.27,0x20,180.23,0.097,90.98,19.23,0x20,9.342,9.342,17.23,19.27
2022-06-01T23:21:32.448939+00:00,0x20,106.185,9.762,19.56,0x20,105.038,9.807,18.81,0x20,8.507,305.508,19.26,0x20,180.25,0.097,90.99,19.22,0x20,9.639,9.639,17.68,19.27
2022-06-01T23:22:32.703268+00:00,0x20,106.188,9.762,19.56,0x20,105.018,9.805,18.81,0x20,8.507,305.506,19.26,0x20,180.201,0.097,90.965,19.22,0x20,9.975,9.975,18.34,19.27
2022-06-01T23:23:31.490438+00:00,0x20,106.179,9.762,19.56,0x20,104.992,9.803,18.81,0x20,8.507,305.498,19.26,0x20,180.284,0.097,91.008,19.2,0x20,10.763,10.763,19.54,19.27
2022-06-01T23:24:30.646209+00:00,0x20,106.173,9.76,19.56,0x20,104.966,9.801,18.81,0x20,8.507,305.51,19.26,0x20,180.278,0.097,91.005,19.2,0x20,11.069,11.069,20.37,19.26
2022-06-01T23:25:31.448217+00:00,0x20,106.167,9.761,19.55,0x20,104.921,9.796,18.81,0x20,8.507,305.536,19.25,0x20,180.3,0.097,91.015,19.2,0x20,10.79,10.79,20,19.26
2022-06-01T23:26:30.564130+00:00,0x20,106.163,9.761,19.56,0x20,104.871,9.791,18.82,0x20,8.507,305.561,19.26,0x20,180.269,0.097,91,19.2,0x20,10.368,10.368,19.26,19.26
2022-06-01T23:27:30.808022+00:00,0x20,106.178,9.763,19.55,0x20,104.826,9.786,18.82,0x20,8.507,305.565,19.25,0x20,180.338,0.097,91.035,19.18,0x20,10.286,10.286,18.92,19.26
2022-06-01T23:28:29.681006+00:00,0x20,106.166,9.762,19.55,0x20,104.762,9.778,18.83,0x20,8.508,305.566,19.25,0x20,180.314,0.097,91.022,19.18,0x20,10.261,10.261,18.81,19.26
2022-06-01T23:29:28.559913+00:00,0x20,106.15,9.761,19.55,0x20,104.763,9.778,18.83,0x20,8.508,305.573,19.24,0x20,180.311,0.097,91.021,19.18,0x20,9.915,9.915,18.63,19.26
2022-06-01T23:30:27.663841+00:00,0x20,106.163,9.762,19.55,0x20,104.724,9.775,18.83,0x20,8.508,305.596,19.24,0x20,180.296,0.097,91.014,19.18,0x20,9.681,9.681,18.2,19.26
2022-06-01T23:31:28.448415+00:00,0x20,106.163,9.762,19.55,0x20,104.668,9.769,18.83,0x20,8.508,305.635,19.24,0x20,180.293,0.097,91.012,19.17,0x20,9.482,9.482,17.83,19.26
